x,y,full_id,osm_id,osm_type,amenity,name,name:kn,barrier,bicycle,foot,motorcycle,wikidata,addr:city,addr:postcode,addr:street,wheelchair,ups_school,phone,website,isced:level,operator,place,school,highway,building,email,addr:housename,designation,alt_name,fax,description,name:en,name:hi,addr:housenumber,opening_hours,cmt,ele,hdop,sat,level,entrance,access,building:levels,isced,addr:country,addr:hamlet,addr:suburb
77.6204097,12.8514983,n6437600296,6437600296,node,school,"GLPS Mylasandra, Begur","ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮೈಲಸಂದ್ರ, ಬೇಗೂರು",,,,,,,,,,,,,1,Department of Education,Begur,Primary Only,,,,,,,,,,,,,,,,,,,,,,,,
77.6374537,12.9554582,n6442682034,6442682034,node,school,Bangalore Montessori Eng School,"ಬೆಂಗಳೂರು ಮಾಂಟೆಸ್ಸರಿ ಆಂಗ್ಲ ಶಾಲೆ ,ದೊಮ್ಮಲೂರು",,,,,,,,,,,,,2,Private Un-Aided,Dommalur,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6361692,12.9608902,n6444382794,6444382794,node,school,"Little Angels HS, Dommalur","ಲಿಟಲ್ ಏಂಜಲ್ ಪ್ರೌಢಶಾಲೆ,ದೊಮ್ಮಲೂರು",,,,,,,,,,,,,3,Private Un-Aided,Dommalur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6508047,12.8628345,n6438128850,6438128850,node,school,"Pragathi School, Chikkatoru","ಪ್ರಗತಿ ಶಾಲೆ,ಚಿಕ್ಕತೋರು",,,,,,,,,,,,,1,Private Un-Aided,Chikkatoru,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6373162,12.9562148,n6438148285,6438148285,node,school,Vidyanikethan Ehp Dommalur,ವಿದ್ಯಾನಿಕೆಥನ್ ಇ.ಎಚ್.ಪಿ  ದೊಮ್ಮಲೂರು,,,,,,,,,,,,,3,Private Un-Aided,Dommalur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6358456,12.8818317,n6438107328,6438107328,node,school,"Begur Channarayappa Ramiya, Chikkabegur","ಬೇಗೂರು ಚನ್ನಾರಾಯಪ್ಪ ರಾಮಯ,ಚಿಕ್ಕಬೇಗೂರು",,,,,,,,,,,,,3,Private Un-Aided,Chikkabegur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6534136,12.8575245,n6438110969,6438110969,node,school,GLPS Chikkatoru,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಚಿಕ್ಕತೋರು,,,,,,,,,,,,,1,Department of Education,Chikkatoru,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5728954,12.8898311,n6438101117,6438101117,node,school,"Carmel Jyothi LPS, Chunchanagatta","ಕಾರ್ಮೆಲ್ ಜ್ಯೋತಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಚುಂಚನಗಟ್ಟಾ",,,,,,,,,,,,,3,Private Un-Aided,Chunchanagatta,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6341829,12.8801561,n6438105185,6438105185,node,school,GLPS Chikkabegur,ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಚಿಕ್ಕಬೇಗೂರು,,,,,,,,,,,,,1,Department of Education,Chikkabegur,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5787159,12.9032482,n6531907477,6531907477,node,school,"Thrishool School J P Nagar, Jaragana Halli 1","ತ್ರಿಶೂಲ್ ಶಾಲೆ ಜೆ.ಪಿ. ನಗರ,ಜರಗನ ಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,Jaraganahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5886375,12.8959609,n6531910522,6531910522,node,school,"Holy Mother HPS J P Nagara, Jaragana Halli 1","ಹೋಲಿ ಮದರ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಜೆ.ಪಿ. ನಗರ,ಜರಗನ ಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,Jaraganahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6122546,12.9720532,n6531833096,6531833096,node,school,"Lourdes English Primary Sch Ul, jogupalya",ಲೌರ್ಡೆಸ್ ಆಂಗ್ಲ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಜೊಗುಪಾಳ್ಯ,,,,,,,,,,,,,2,Private Un-Aided,Jogupalya,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6243903,12.9696041,n6531889492,6531889492,node,school,"GLPS Gowthamapura, jogupalya","ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗೌತಮಪುರ, ಜೊಗುಪಾಳ್ಯ",,,,,,,,,,,,,1,Department of Education,Jogupalya,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6304912,12.9723602,n6531687424,6531687424,node,school,GTLPS jogupalya,ಸರ್ಕಾರಿ ತೆಲುಗು ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಜೊಗುಪಾಳ್ಯ,,,,,,,,,,,,,1,Private Un-Aided,jogupalya,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6273143,12.9740521,n6531788004,6531788004,node,school,"GULPS Jogupalya,",ಸರ್ಕಾರಿ ಉರ್ದು ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಜೊಗುಪಾಳ್ಯ,,,,,,,,,,,,,1,Department of Education,Jogupalya,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6265101,12.8956428,n6528208622,6528208622,node,school,"Oxford HPS, Hongasandra 2",ಆಕ್ಸ್ಫರ್ಡ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹೊಂಗಸಂದ್ರ,,,,,,,,,,,,,3,Private Un-Aided,Hongasandra,Higher secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6264784,12.8999361,n6528217093,6528217093,node,school,"Anikethan Pub Sch , Hongasandra 1",ಅನಿಕೇತನ ಪಬ್ಲಿಕ್ ಎಸ್.ಸಿ.ಎಚ್ ಹೊಂಗಸಂದ್ರ,,,,,,,,,,,,,2,Private Un-Aided,Hongasandra,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5756288,12.8996164,n6536295717,6536295717,node,school,Sincere Vidyalaya  Jaraganahalli  1,ಸಿನ್ಸೆರೆ  ವಿದ್ಯಾಲಯ ಜರಗನ ಹಳ್ಳಿ,,,,,,,,,,,,,2,Private Un-Aided,Jaraganahalli,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6170535,12.9448595,n6536296262,6536296262,node,school,"GLPS Rajendranagar, Koramangala","ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ರಾಜೇಂದ್ರನಗರ,ಕೋರಮಂಗಲ",,,,,,,,,,,,,1,Department of Education,Koramangala,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6153935,12.9505983,n6536283049,6536283049,node,school,"Gk&TLPS L R Nagara, Koramangala","ಜಿ.ಕೆ. ತೆಲುಗು ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಎಲ್.ಆರ್.ನಗರ, ಕೋರಮಂಗಲ",,,,,,,,,,,,,1,Department of Education,Koramangala,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6192395,12.9365739,n6536286915,6536286915,node,school,Raghavendra EHPS Koramangala,ರಾಘವೇಂದ್ರ ಆಂಗ್ಲ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕೋರಮಂಗಲ,,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5763195,12.8991056,n6531954352,6531954352,node,school,"Vivekananda HPS, Jaragana Halli 1","ವಿವೇಕಾನಂದ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಜರಗನ ಹಳ್ಳಿ",,,,,,,,,,,,,2,Private Un-Aided,Jaraganahalli,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.574382,12.9040441,n6531963628,6531963628,node,school,"Shreyas School Jaraganahalli, Jaragana Halli 1",ಶ್ರೇಯಸ್ ಶಾಲೆ ಜರಗನ ಹಳ್ಳಿ,,,,,,,,,,,,,3,Private Un-Aided,Jaraganahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5703915,12.8951036,n6531919903,6531919903,node,school,"Jyothi Kendriya Vidyalaya HPS, Jaragana Halli 1","ಜ್ಯೋತಿ  ಕೇಂದ್ರೀಯ  ವಿದ್ಯಾಲಯ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಜರಗನ ಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,Jaraganahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.57588,12.9020965,n6531943351,6531943351,node,school,"Sri Vidyanikethan HPS Jaragana, Jaragana Halli 1",ಶ್ರೀ ವಿದ್ಯಾನಿಕೆಥನ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಜರಗನ ಹಳ್ಳಿ,,,,,,,,,,,,,2,Private Un-Aided,Jaraganahalli,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6701683,12.8552691,n6496843480,6496843480,node,school,Sham's LPS Govindashetty Palya,ಶಾಮ್ಸ್ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗೋವಿಂದಶೆಟ್ಟಿ  ಪಾಳ್ಯ,,,,,,,,,,,,,3,Private Un-Aided,Govindashetty Palya,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.633992,12.8946113,n6496853668,6496853668,node,school,"Bright Future LPS Garvebhavi Palya,",ಬ್ರೈಟ್ ಫ್ಯೂಚರ್ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗರ್ವೆಭವಿ ಪಾಳ್ಯ,,,,,,,,,,,,,3,Private Un-Aided,Garvebhavi Palya,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5879146,12.8546645,n6496824065,6496824065,node,school,"Little Angels, Gottigere","ಲಿಟಲ್ ಏಂಜಲ್,ಗೊಟ್ಟಿಗೆರೆ",,,,,,,,,,,,,2,Private Un-Aided,Gottigere,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5901566,12.8600945,n6496835649,6496835649,node,school,"Sudarshan Public School (cbse), Gottigere","ಸುದರ್ಶನ್ ಪಬ್ಲಿಕ್ ಎಸ್.ಸಿ.ಎಚ್ (ಸಿ.ಬಿ.ಎಸ್.ಇ), ಗೊಟ್ಟಿಗೆರೆ",,,,,,,,,,,,,3,Private Un-Aided,Gottigere,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5860168,12.8656934,n6496810726,6496810726,node,school,"Sri Ramakrishna C E Kendra,Gottigere",ಶ್ರೀ ರಾಮಕೃಷ್ಣ ಸಿ ಇ ಕೇಂದ್ರ ಗೊಟ್ಟಿಗೆರೆ,,,,,,,,,,,,,2,Private Aided,Gottigere,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5877651,12.8525231,n6496814726,6496814726,node,school,GHS Gottigere,ಸರ್ಕಾರಿ ಪ್ರೌಢಶಾಲೆ ಗೊಟ್ಟಿಗೆರೆ,,,,,,,,,,,,,3,Department of Education,Gottigere,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6134451,12.8933125,n6496795658,6496795658,node,school,Nightingale English School,"ನೈಟಿಂಗೇಲ್ ಆಂಗ್ಲ ಶಾಲೆ, ದೇವರಚಿಕ್ಕನಹಳ್ಳಿ",,,,,,,,,,,,,,Private Un-Aided,Devarachikkanahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,3,,,
77.5854776,12.8569301,n6496798356,6496798356,node,school,Silicon Vally LPS  Gottigere,ಸಿಲಿಕಾನ್ ವ್ಯಾಲಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗೊಟ್ಟಿಗೆರೆ,,,,,,,,,,,,,3,Private Un-Aided,Gottigere,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6307067,12.8934705,n6528196662,6528196662,node,school,"Mother Theresa HS, Hongasandra 1","ಮದರ್ ತೆರೇಸಾ ಪ್ರೌಢಶಾಲೆ, ಹೊಂಗಸಂದ್ರ",,,,,,,,,,,,,3,Private Un-Aided,Hongasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6302097,12.8974858,n6528204204,6528204204,node,school,"Gnanabharathi HPS , Hongasandra 1",ಜ್ಞಾನಭಾರತಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹೊಂಗಸಂದ್ರ,,,,,,,,,,,,,3,Private Un-Aided,Hongasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6250974,12.8915456,n6528187028,6528187028,node,school,"Adarsha Edu Centre HPS , Hongasandra 1",ಆದರ್ಶ ಎಜುಕೇಶನ್ ಸೆಂಟರ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಹೊಂಗಸಂದ್ರ,,,,,,,,,,,,,3,Private Un-Aided,Hongasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6344577,12.8866375,n6528190736,6528190736,node,school,"Sahyadri EHPS, Garvebhavi Palya","ನವೋದಯ  ವಿದ್ಯಾಲಯ,ಗಾರ್ವೇಬಾವಿ  ಪಾಳ್ಯ",,,,,,,,,,,,,2,Private Un-Aided,Garvebhavi Palya,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6359252,12.8911632,n6528157314,6528157314,node,school,"Rajrajeshwari HS, Garvebhavi Palya",ರಾಜರಾಜೇಶ್ವರಿ ಪ್ರೌಢಶಾಲೆ ಗಾರ್ವೇಬಾವಿ  ಪಾಳ್ಯ,,,,,,,,,,,,,3,Private Un-Aided,Garvebhavi Palya,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6352778,12.8959096,n6528174729,6528174729,node,school,"Ves HS, Garvebhavi Palya",ವಿ.ಇ.ಎಸ್. ಪ್ರೌಢಶಾಲೆ ಗಾರ್ವೇಬಾವಿ  ಪಾಳ್ಯ,,,,,,,,,,,,,3,Private Un-Aided,Garvebhavi Palya,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6442533,12.8935005,n6510096877,6510096877,node,school,Mekale HPS,ಮೆಕಾಲೆ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಗಾರ್ವೇಬಾವಿ  ಪಾಳ್ಯ,,,,,,,,,,,,,3,Private Un-Aided,Garvebhavi Palya,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6340809,12.891396,n6510130946,6510130946,node,school,Mathas Education Society,ಮಾತಾಸ್ ಎಜುಕೇಶನ್ ಸೊಸೈಟಿ ಗಾರ್ವೇಬಾವಿ  ಪಾಳ್ಯ,,,,,,,,,,,,,3,Private Un-Aided,Garvebhavi Palya,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6709723,12.8507016,n6536665928,6536665928,node,school,"Silicon Valley School, Konappana Agrahara","ಸಿಲಿಕಾನ್ ವ್ಯಾಲಿ ಶಾಲೆ, ಕೊನಾಪ್ಪನಾ ಅಗ್ರಹಾರ",,,,,,,,,,,,,3,Private Un-Aided,Konappana Agrahara,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6076781,12.9393229,n6536678805,6536678805,node,school,"GLPS (U)  Adugodi, Lakkasandra","ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ(ಉರ್ದು)ಆಡುಗೋಡಿ, ಲಕ್ಕಸಂದ್ರ",,,,,,,,,,,,,1,Department of Education,Lakkasandra,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5846361,12.8779934,n6536612869,6536612869,node,school,"Clever Land Kottanuru Dinne, Kothanur",ಕ್ಲವೆರ್  ಲ್ಯಾಂಡ್ ದಿಣ್ಣೆ ಕೊತ್ತನೂರು,,,,,,,,,,,,,2,Private Un-Aided,Kothanur,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6066076,12.9289971,n6536655350,6536655350,node,school,"Christ School S G Palya, Lakkasandra","ಕ್ರೈಸ್ಟ್ ಶಾಲೆ,ಎಸ್ ಜಿ ಪಲ್ಯ, ಲಕ್ಕಸಂದ್ರ",,,,,,,,,,,,,3,Private Un-Aided,Lakkasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5777581,12.8787866,n6536406541,6536406541,node,school,"Jnanavikas HPS, Kothanur","ಜ್ಞಾನ ವಿಕಾಸ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೊತ್ತನೂರು",,,,,,,,,,,,,3,Private Un-Aided,Kothanur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5841946,12.8686079,n6536421096,6536421096,node,school,"Vidyakirana Public School, Kothanur",ವಿದ್ಯಾಕಿರಣ ಪಬ್ಲಿಕ್ ಶಾಲೆ ಕೊತ್ತನೂರು,,,,,,,,,,,,,2,Private Un-Aided,Kothanur,Higher primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5758676,12.8825158,n6536384146,6536384146,node,school,"Glissy Public School, Kothanur","ಗ್ಲಿಸಿ ಪಬ್ಲಿಕ್ ಶಾಲೆ,ಕೊತ್ತನೂರು",,,,,,,,,,,,,3,Private Un-Aided,Kothanur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5837275,12.8833878,n6536386707,6536386707,node,school,"Lady Wellington School, Kothanur","ಲೇಡಿ ವೆಲ್ಲಿಂಗ್ಟನ್ ಶಾಲೆ, ಕೊತ್ತನೂರು",,,,,,,,,,,,,3,Private Un-Aided,Kothanur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6197807,12.9207827,n6536815092,6536815092,node,school,Kaveri Convent HPS Madivala,ಕಾವೇರಿ ಕಾನ್ವೆಂಟ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಮಡಿವಾಳ,,,,,,,,,,,,,3,Private Un-Aided,Madivala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6149457,12.9196074,n6536892723,6536892723,node,school,"New Oxford HPS Jaibhimanagar, Madiwala","ನ್ಯೂಆಕ್ಸ್ಫರ್ಡ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಜೈಭಿಮನಗರ, ಮಡಿವಾಳ",,,,,,,,,,,,,3,Private Un-Aided,Madiwala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6071901,12.9299028,n6536731028,6536731028,node,school,"Genises Public School, Lakkasandra","ಜೆನೆಸಿಸ್ ಪಬ್ಲಿಕ್ ಶಾಲೆ, ಲಕ್ಕಸಂದ್ರ",,,,,,,,,,,,,3,Pvt. Unaided,Lakkasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6326729,12.9194575,n6536745303,6536745303,node,school,"Grammer Public HPS Venkarapura, Madiwala","ಗ್ರಾಮರ್ ಪಬ್ಲಿಕ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ವೆಂಕಟರಾಪುರ, ಮಡಿವಾಳ",,,,,,,,,,,,,2,Private Aided,Madiwala,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6018416,12.9392239,n6536715418,6536715418,node,school,"LPS Girls S R Nagar, Lakkasandra","ಬಾಲಕಿಯರ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಎಸ್.ಆರ್. ನಗರ, ಲಕ್ಕಸಂದ್ರ",,,,,,,,,,,,,1,Department of Education,Lakkasandra,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6095276,12.933507,n6536726526,6536726526,node,school,"Franciska N HS, Lakkasandra","ಫ್ರಾನ್ಸಿಸ್ಕಾ ಎನ್ ಪ್ರೌಢಶಾಲೆ, ಲಕ್ಕಸಂದ್ರ",,,,,,,,,,,,,3,Pvt. Unaided,Lakkasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.668652,12.8517345,n6536695625,6536695625,node,school,"Arunodaya Vidya Samsthe, Konappana Agrahara","ಅರುನೊದಯ ವಿದ್ಯಾ ಸಂಸ್ಥೆ, ಕೊನಾಪ್ಪ ಅಗ್ರಹಾರ",,,,,,,,,,,,,2,Private Un-Aided,Konappana Agrahara,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6058706,12.9287709,n6536715338,6536715338,node,school,"Christha  Vidyalaya  HS, Lakkasandra","ಕ್ರಿಸ್ತ ವಿದ್ಯಾಲಯ ಪ್ರೌಢಶಾಲೆ, ಲಕ್ಕಸಂದ್ರ",,,,,,,,,,,,,3,Pvt. Unaided,Lakkasandra,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6187265,12.9412382,n6536310217,6536310217,node,school,"Mes HS, Koramangala","ಎಂ.ಇ.ಎಸ್. ಪ್ರೌಢಶಾಲೆ,ಕೋರಮಂಗಲ",,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6187352,12.9515059,n6536319890,6536319890,node,school,"Sunshine HPS Lr Nagar, Koramangala","ಸನ್ಶೈನ್ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಎಲ್.ಆರ್.ನಗರ, ಕೋರಮಂಗಲ",,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6157295,12.9399342,n6536306636,6536306636,node,school,Lawrence High School Koramangala,ಲಾರೆನ್ಸ್ ಪ್ರೌಢಶಾಲೆ ಕೋರಮಂಗಲ,,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6192224,12.9379984,n6536308272,6536308272,node,school,"Pns School, Koramangala","ಪಿ.ಎನ್.ಎಸ್ ಶಾಲೆ, ಕೋರಮಂಗಲ",,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6172102,12.935468,n6536303016,6536303016,node,school,Neena HPS Kormangala,ನೀನಾ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕೋರಮಂಗಲ,,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.621402,12.9349369,n6536304794,6536304794,node,school,Babymona EHPS Koramangala,ಬೇಬಿ ಮೋನಾ ಆಂಗ್ಲ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕೋರಮಂಗಲ,,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5851709,12.9004587,n6536296413,6536296413,node,school,"Image School J P Nagar, Jaraganahalli 2","ಇಮೇಜ್ ಶಾಲೆ ಜೆ.ಪಿ.ನಗರ,ಜರಗನ ಹಳ್ಳಿ",,,,,,,,,,,,,3,Private Un-Aided,Jaraganahalli,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6166336,12.9356984,n6536296450,6536296450,node,school,Holy Saint Eng Sch Koramangala,ಹೋಲಿ ಸೇಂಟ್‌ ಆಂಗ್ಲ ಶಾಲೆ ಕೋರಮಂಗಲ,,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5725941,12.8767474,n6536364433,6536364433,node,school,"Ennar School Aadithya Nagar, Kothanur","ಎನ್ನಾರ್ ಶಾಲೆ ಆದಿತ್ಯ ನಗರ, ಕೊತ್ತನೂರು",,,,,,,,,,,,,3,Private Un-Aided,Kothanur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5806222,12.8755011,n6536381254,6536381254,node,school,"A E T School Sree Annapoornesh, Kothanur","ಎ.ಇ.ಟಿ. ಶಾಲೆ ಶ್ರೀ ಅನ್ನಪೂರ್ಣೇಶ್,ಕೊತ್ತನೂರು",,,,,,,,,,,,,2,Private Un-Aided,Kothanur,Higher primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5759556,12.881709,n6536359408,6536359408,node,school,Sri Maruthi Edu Trust School Kothanur,ಶ್ರೀ ಮಾರುತಿ ಕೊತ್ತನೂರು ಎಜುಕೇಶನ್ ಟ್ರಸ್ಟ್ ಕೊತ್ತನೂರು,,,,,,,,,,,,,3,Private Un-Aided,Kothanur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.5744133,12.8732088,n6536363498,6536363498,node,school,"Sri Sarathy English School, Kothanur","ಶ್ರೀ ಸಾರಥಿ ಆಂಗ್ಲ ಶಾಲೆ,ಕೊತ್ತನೂರು",,,,,,,,,,,,,1,Private Un-Aided,Kothanur,primary,,,,,,,,,,,,,,,,,,,,,,,,
77.5834526,12.8773193,n6536353060,6536353060,node,school,"The Little Angels School, Kothanur","ಲಿಟಲ್ ಏಂಜಲ್ ಶಾಲೆ,ಕೊತ್ತನೂರು",,,,,,,,,,,,,3,Private Un-Aided,Kothanur,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6276797,12.9350185,n6536356188,6536356188,node,school,"Chinmaya  Vidyalaya, Koramangala","ಚಿನ್ಮಯ ವಿದ್ಯಾಲಯ, ಕೋರಮಂಗಲ",,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6172545,12.9447944,n6536327169,6536327169,node,school,"Cephas Memorial Sch Rajendranagra, Koramangala","ಸೆಫಾಸ್ ಸ್ಮಾರಕ ಶಾಲೆ ರಾಜೇಂದ್ರನಗರ, ಕೋರಮಂಗಲ",,,,,,,,,,,,,,,Koramangala,,,,,,,,,,,,,,,,,,,,,,,,,
77.6240375,12.9289663,n6536328458,6536328458,node,school,Dba Reddy Janasangha Koramangala,ಡಿಬಿಎ ರೆಡ್ಡಿ  ಜನಸಂಘ ಕೋರಮಂಗಲ,,,,,,,,,,,,,3,Private Un-Aided,Koramangala,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
77.6330696,12.9372466,n6734440133,6734440133,node,school,Patriyot Vidyanikethan LPS,"ಪ್ಯಾಟ್ರಿಯಾಟ್ ವಿದ್ಯಾನಿಕೇತನ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಈಜಿಪುರ",,,,,,,,,,,,,2,,Eegipura,Higher Primary,,,,,,,,,,,,,,,,,,,,,,,,
77.6361788,12.9261765,n6734440134,6734440134,node,school,Seema HPS Eegipura W No 68,ಸೀಮಾ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಈಜಿಪುರ,,,,,,,,,,,,,3,Private Un-Aided,Eegipura,Higher Secondary,,,,,,,,,,,,,,,,,,,,,,,,
